,rate.type,individual.ID,term,estimate,std.error,statistic,p.value,Temp.Cat,unique.ID,Temp.C,K,Ambient_Nutrient,Species,Chamber.Channel,Run,umol.cm2.hr,log.rate,Species.ID,Organism.ID
3895,Net Photosynthesis,P2_AL,lnc,5.211670394,0.303934532,17.14734541,1.36E-07,39,P2_AL_39,39,312.15,Ambient,Pad,2,13,-29.31543074,0,P2_L,P2
3896,Net Photosynthesis,P2_AL,lnc,5.211670394,0.303934532,17.14734541,1.36E-07,42,P2_AL_42,42,315.15,Ambient,Pad,2,13,-12.63746878,0,P2_L,P2
3897,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,16,P2_AL_16,16,289.15,Ambient,Pad,2,13,166.7187608,5.122288534,P2_L,P2
3898,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,20,P2_AL_20,20,293.15,Ambient,Pad,2,13,188.7107469,5.245500527,P2_L,P2
3899,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,22,P2_AL_22,22,295.15,Ambient,Pad,2,13,191.6087716,5.260661041,P2_L,P2
3900,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,24,P2_AL_24,24,297.15,Ambient,Pad,2,13,201.1783375,5.309150167,P2_L,P2
3901,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,26,P2_AL_26,26,299.15,Ambient,Pad,2,13,208.8114518,5.346209279,P2_L,P2
3902,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,28,P2_AL_28,28,301.15,Ambient,Pad,2,13,209.1395363,5.347771769,P2_L,P2
3903,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,30,P2_AL_30,30,303.15,Ambient,Pad,2,13,173.1378369,5.159847152,P2_L,P2
3904,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,32,P2_AL_32,32,305.15,Ambient,Pad,2,13,167.4096172,5.126399209,P2_L,P2
3905,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,34,P2_AL_34,34,307.15,Ambient,Pad,2,13,134.4803815,4.908826844,P2_L,P2
3906,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,36,P2_AL_36,36,309.15,Ambient,Pad,2,13,69.47253732,4.255223092,P2_L,P2
3907,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,39,P2_AL_39,39,312.15,Ambient,Pad,2,13,-29.31543074,0,P2_L,P2
3908,Net Photosynthesis,P2_AL,E,0.152264681,0.382024481,0.398573097,0.7006343,42,P2_AL_42,42,315.15,Ambient,Pad,2,13,-12.63746878,0,P2_L,P2
3909,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,16,P2_AL_16,16,289.15,Ambient,Pad,2,13,166.7187608,5.122288534,P2_L,P2
3910,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,20,P2_AL_20,20,293.15,Ambient,Pad,2,13,188.7107469,5.245500527,P2_L,P2
3911,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,22,P2_AL_22,22,295.15,Ambient,Pad,2,13,191.6087716,5.260661041,P2_L,P2
3912,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,24,P2_AL_24,24,297.15,Ambient,Pad,2,13,201.1783375,5.309150167,P2_L,P2
3913,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,26,P2_AL_26,26,299.15,Ambient,Pad,2,13,208.8114518,5.346209279,P2_L,P2
3914,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,28,P2_AL_28,28,301.15,Ambient,Pad,2,13,209.1395363,5.347771769,P2_L,P2
3915,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,30,P2_AL_30,30,303.15,Ambient,Pad,2,13,173.1378369,5.159847152,P2_L,P2
3916,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,32,P2_AL_32,32,305.15,Ambient,Pad,2,13,167.4096172,5.126399209,P2_L,P2
3917,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,34,P2_AL_34,34,307.15,Ambient,Pad,2,13,134.4803815,4.908826844,P2_L,P2
3918,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,36,P2_AL_36,36,309.15,Ambient,Pad,2,13,69.47253732,4.255223092,P2_L,P2
3919,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,39,P2_AL_39,39,312.15,Ambient,Pad,2,13,-29.31543074,0,P2_L,P2
3920,Net Photosynthesis,P2_AL,Eh,6.414608588,1.089969689,5.885125662,0.000367866,42,P2_AL_42,42,315.15,Ambient,Pad,2,13,-12.63746878,0,P2_L,P2
3921,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,16,P2_AL_16,16,289.15,Ambient,Pad,2,13,166.7187608,5.122288534,P2_L,P2
3922,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,20,P2_AL_20,20,293.15,Ambient,Pad,2,13,188.7107469,5.245500527,P2_L,P2
3923,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,22,P2_AL_22,22,295.15,Ambient,Pad,2,13,191.6087716,5.260661041,P2_L,P2
3924,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,24,P2_AL_24,24,297.15,Ambient,Pad,2,13,201.1783375,5.309150167,P2_L,P2
3925,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,26,P2_AL_26,26,299.15,Ambient,Pad,2,13,208.8114518,5.346209279,P2_L,P2
3926,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,28,P2_AL_28,28,301.15,Ambient,Pad,2,13,209.1395363,5.347771769,P2_L,P2
3927,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,30,P2_AL_30,30,303.15,Ambient,Pad,2,13,173.1378369,5.159847152,P2_L,P2
3928,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,32,P2_AL_32,32,305.15,Ambient,Pad,2,13,167.4096172,5.126399209,P2_L,P2
3929,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,34,P2_AL_34,34,307.15,Ambient,Pad,2,13,134.4803815,4.908826844,P2_L,P2
3930,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,36,P2_AL_36,36,309.15,Ambient,Pad,2,13,69.47253732,4.255223092,P2_L,P2
3931,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,39,P2_AL_39,39,312.15,Ambient,Pad,2,13,-29.31543074,0,P2_L,P2
3932,Net Photosynthesis,P2_AL,Th,306.8683026,1.498573996,204.7735403,3.62E-16,42,P2_AL_42,42,315.15,Ambient,Pad,2,13,-12.63746878,0,P2_L,P2
3933,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,16,P2_NL_16,16,289.15,Nutrient,Pad,2,3,184.488604,5.222993446,P2_L,P2
3934,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,20,P2_NL_20,20,293.15,Nutrient,Pad,2,3,209.9503175,5.351622644,P2_L,P2
3935,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,22,P2_NL_22,22,295.15,Nutrient,Pad,2,3,286.3414225,5.660671134,P2_L,P2
3936,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,24,P2_NL_24,24,297.15,Nutrient,Pad,2,3,326.9466199,5.792850851,P2_L,P2
3937,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,26,P2_NL_26,26,299.15,Nutrient,Pad,2,3,332.8267563,5.810622165,P2_L,P2
3938,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,28,P2_NL_28,28,301.15,Nutrient,Pad,2,3,346.1561661,5.849774725,P2_L,P2
3939,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,30,P2_NL_30,30,303.15,Nutrient,Pad,2,3,336.2460137,5.820812675,P2_L,P2
3940,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,32,P2_NL_32,32,305.15,Nutrient,Pad,2,3,278.6871595,5.633671691,P2_L,P2
3941,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,34,P2_NL_34,34,307.15,Nutrient,Pad,2,3,272.3748353,5.610843877,P2_L,P2
3942,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,36,P2_NL_36,36,309.15,Nutrient,Pad,2,3,167.2805441,5.125632492,P2_L,P2
3943,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,39,P2_NL_39,39,312.15,Nutrient,Pad,2,3,2.048599517,1.11468231,P2_L,P2
3944,Net Photosynthesis,P2_NL,lnc,5.473150256,0.218086834,25.09619749,6.80E-09,42,P2_NL_42,42,315.15,Nutrient,Pad,2,3,-75.54638103,0,P2_L,P2
3945,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,16,P2_NL_16,16,289.15,Nutrient,Pad,2,3,184.488604,5.222993446,P2_L,P2
3946,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,20,P2_NL_20,20,293.15,Nutrient,Pad,2,3,209.9503175,5.351622644,P2_L,P2
3947,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,22,P2_NL_22,22,295.15,Nutrient,Pad,2,3,286.3414225,5.660671134,P2_L,P2
3948,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,24,P2_NL_24,24,297.15,Nutrient,Pad,2,3,326.9466199,5.792850851,P2_L,P2
3949,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,26,P2_NL_26,26,299.15,Nutrient,Pad,2,3,332.8267563,5.810622165,P2_L,P2
3950,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,28,P2_NL_28,28,301.15,Nutrient,Pad,2,3,346.1561661,5.849774725,P2_L,P2
3951,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,30,P2_NL_30,30,303.15,Nutrient,Pad,2,3,336.2460137,5.820812675,P2_L,P2
3952,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,32,P2_NL_32,32,305.15,Nutrient,Pad,2,3,278.6871595,5.633671691,P2_L,P2
3953,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,34,P2_NL_34,34,307.15,Nutrient,Pad,2,3,272.3748353,5.610843877,P2_L,P2
3954,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,36,P2_NL_36,36,309.15,Nutrient,Pad,2,3,167.2805441,5.125632492,P2_L,P2
3955,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,39,P2_NL_39,39,312.15,Nutrient,Pad,2,3,2.048599517,1.11468231,P2_L,P2
3956,Net Photosynthesis,P2_NL,E,0.341722119,0.251471291,1.358891179,0.211251015,42,P2_NL_42,42,315.15,Nutrient,Pad,2,3,-75.54638103,0,P2_L,P2
3957,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,16,P2_NL_16,16,289.15,Nutrient,Pad,2,3,184.488604,5.222993446,P2_L,P2
3958,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,20,P2_NL_20,20,293.15,Nutrient,Pad,2,3,209.9503175,5.351622644,P2_L,P2
3959,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,22,P2_NL_22,22,295.15,Nutrient,Pad,2,3,286.3414225,5.660671134,P2_L,P2
3960,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,24,P2_NL_24,24,297.15,Nutrient,Pad,2,3,326.9466199,5.792850851,P2_L,P2
3961,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,26,P2_NL_26,26,299.15,Nutrient,Pad,2,3,332.8267563,5.810622165,P2_L,P2
3962,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,28,P2_NL_28,28,301.15,Nutrient,Pad,2,3,346.1561661,5.849774725,P2_L,P2
3963,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,30,P2_NL_30,30,303.15,Nutrient,Pad,2,3,336.2460137,5.820812675,P2_L,P2
3964,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,32,P2_NL_32,32,305.15,Nutrient,Pad,2,3,278.6871595,5.633671691,P2_L,P2
3965,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,34,P2_NL_34,34,307.15,Nutrient,Pad,2,3,272.3748353,5.610843877,P2_L,P2
3966,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,36,P2_NL_36,36,309.15,Nutrient,Pad,2,3,167.2805441,5.125632492,P2_L,P2
3967,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,39,P2_NL_39,39,312.15,Nutrient,Pad,2,3,2.048599517,1.11468231,P2_L,P2
3968,Net Photosynthesis,P2_NL,Eh,7.609824749,0.894405732,8.508246848,2.80E-05,42,P2_NL_42,42,315.15,Nutrient,Pad,2,3,-75.54638103,0,P2_L,P2
3969,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,16,P2_NL_16,16,289.15,Nutrient,Pad,2,3,184.488604,5.222993446,P2_L,P2
3970,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,20,P2_NL_20,20,293.15,Nutrient,Pad,2,3,209.9503175,5.351622644,P2_L,P2
3971,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,22,P2_NL_22,22,295.15,Nutrient,Pad,2,3,286.3414225,5.660671134,P2_L,P2
3972,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,24,P2_NL_24,24,297.15,Nutrient,Pad,2,3,326.9466199,5.792850851,P2_L,P2
3973,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,26,P2_NL_26,26,299.15,Nutrient,Pad,2,3,332.8267563,5.810622165,P2_L,P2
3974,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,28,P2_NL_28,28,301.15,Nutrient,Pad,2,3,346.1561661,5.849774725,P2_L,P2
3975,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,30,P2_NL_30,30,303.15,Nutrient,Pad,2,3,336.2460137,5.820812675,P2_L,P2
3976,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,32,P2_NL_32,32,305.15,Nutrient,Pad,2,3,278.6871595,5.633671691,P2_L,P2
3977,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,34,P2_NL_34,34,307.15,Nutrient,Pad,2,3,272.3748353,5.610843877,P2_L,P2
3978,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,36,P2_NL_36,36,309.15,Nutrient,Pad,2,3,167.2805441,5.125632492,P2_L,P2
3979,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,39,P2_NL_39,39,312.15,Nutrient,Pad,2,3,2.048599517,1.11468231,P2_L,P2
3980,Net Photosynthesis,P2_NL,Th,307.5976503,0.89341237,344.2952667,5.67E-18,42,P2_NL_42,42,315.15,Nutrient,Pad,2,3,-75.54638103,0,P2_L,P2
3981,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,16,P3_AD_16,16,289.15,Ambient,Pad,3,16,25.06232155,3.260490653,P3_D,P3
3982,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,20,P3_AD_20,20,293.15,Ambient,Pad,3,16,34.41614694,3.567167844,P3_D,P3
3983,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,22,P3_AD_22,22,295.15,Ambient,Pad,3,16,35.11751006,3.586777791,P3_D,P3
3984,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,24,P3_AD_24,24,297.15,Ambient,Pad,3,16,35.72736324,3.60352207,P3_D,P3
3985,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,26,P3_AD_26,26,299.15,Ambient,Pad,3,16,31.6453197,3.485701498,P3_D,P3
3986,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,28,P3_AD_28,28,301.15,Ambient,Pad,3,16,30.91241083,3.462994988,P3_D,P3
3987,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,30,P3_AD_30,30,303.15,Ambient,Pad,3,16,38.9339596,3.68722708,P3_D,P3
3988,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,32,P3_AD_32,32,305.15,Ambient,Pad,3,16,43.26678671,3.79023466,P3_D,P3
3989,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,34,P3_AD_34,34,307.15,Ambient,Pad,3,16,42.99182159,3.784003744,P3_D,P3
3990,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,36,P3_AD_36,36,309.15,Ambient,Pad,3,16,46.02897727,3.850763949,P3_D,P3
3991,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,39,P3_AD_39,39,312.15,Ambient,Pad,3,16,39.53180132,3.702086884,P3_D,P3
3992,Respiration,P3_AD,lnc,3.451927459,0.04874321,70.81863197,1.76E-12,42,P3_AD_42,42,315.15,Ambient,Pad,3,16,28.07506643,3.369880983,P3_D,P3
3993,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,16,P3_AD_16,16,289.15,Ambient,Pad,3,16,25.06232155,3.260490653,P3_D,P3
3994,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,20,P3_AD_20,20,293.15,Ambient,Pad,3,16,34.41614694,3.567167844,P3_D,P3
3995,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,22,P3_AD_22,22,295.15,Ambient,Pad,3,16,35.11751006,3.586777791,P3_D,P3
3996,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,24,P3_AD_24,24,297.15,Ambient,Pad,3,16,35.72736324,3.60352207,P3_D,P3
3997,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,26,P3_AD_26,26,299.15,Ambient,Pad,3,16,31.6453197,3.485701498,P3_D,P3
3998,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,28,P3_AD_28,28,301.15,Ambient,Pad,3,16,30.91241083,3.462994988,P3_D,P3
3999,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,30,P3_AD_30,30,303.15,Ambient,Pad,3,16,38.9339596,3.68722708,P3_D,P3
4000,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,32,P3_AD_32,32,305.15,Ambient,Pad,3,16,43.26678671,3.79023466,P3_D,P3
4001,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,34,P3_AD_34,34,307.15,Ambient,Pad,3,16,42.99182159,3.784003744,P3_D,P3
4002,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,36,P3_AD_36,36,309.15,Ambient,Pad,3,16,46.02897727,3.850763949,P3_D,P3
4003,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,39,P3_AD_39,39,312.15,Ambient,Pad,3,16,39.53180132,3.702086884,P3_D,P3
4004,Respiration,P3_AD,E,0.185536437,0.050760636,3.655124367,0.006446451,42,P3_AD_42,42,315.15,Ambient,Pad,3,16,28.07506643,3.369880983,P3_D,P3
4005,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,16,P3_AD_16,16,289.15,Ambient,Pad,3,16,25.06232155,3.260490653,P3_D,P3
4006,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,20,P3_AD_20,20,293.15,Ambient,Pad,3,16,34.41614694,3.567167844,P3_D,P3
4007,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,22,P3_AD_22,22,295.15,Ambient,Pad,3,16,35.11751006,3.586777791,P3_D,P3
4008,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,24,P3_AD_24,24,297.15,Ambient,Pad,3,16,35.72736324,3.60352207,P3_D,P3
4009,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,26,P3_AD_26,26,299.15,Ambient,Pad,3,16,31.6453197,3.485701498,P3_D,P3
4010,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,28,P3_AD_28,28,301.15,Ambient,Pad,3,16,30.91241083,3.462994988,P3_D,P3
4011,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,30,P3_AD_30,30,303.15,Ambient,Pad,3,16,38.9339596,3.68722708,P3_D,P3
4012,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,32,P3_AD_32,32,305.15,Ambient,Pad,3,16,43.26678671,3.79023466,P3_D,P3
4013,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,34,P3_AD_34,34,307.15,Ambient,Pad,3,16,42.99182159,3.784003744,P3_D,P3
4014,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,36,P3_AD_36,36,309.15,Ambient,Pad,3,16,46.02897727,3.850763949,P3_D,P3
4015,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,39,P3_AD_39,39,312.15,Ambient,Pad,3,16,39.53180132,3.702086884,P3_D,P3
4016,Respiration,P3_AD,Eh,4.393304426,2.519155231,1.743959392,0.119324016,42,P3_AD_42,42,315.15,Ambient,Pad,3,16,28.07506643,3.369880983,P3_D,P3
4017,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,16,P3_AD_16,16,289.15,Ambient,Pad,3,16,25.06232155,3.260490653,P3_D,P3
4018,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,20,P3_AD_20,20,293.15,Ambient,Pad,3,16,34.41614694,3.567167844,P3_D,P3
4019,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,22,P3_AD_22,22,295.15,Ambient,Pad,3,16,35.11751006,3.586777791,P3_D,P3
4020,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,24,P3_AD_24,24,297.15,Ambient,Pad,3,16,35.72736324,3.60352207,P3_D,P3
4021,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,26,P3_AD_26,26,299.15,Ambient,Pad,3,16,31.6453197,3.485701498,P3_D,P3
4022,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,28,P3_AD_28,28,301.15,Ambient,Pad,3,16,30.91241083,3.462994988,P3_D,P3
4023,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,30,P3_AD_30,30,303.15,Ambient,Pad,3,16,38.9339596,3.68722708,P3_D,P3
4024,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,32,P3_AD_32,32,305.15,Ambient,Pad,3,16,43.26678671,3.79023466,P3_D,P3
4025,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,34,P3_AD_34,34,307.15,Ambient,Pad,3,16,42.99182159,3.784003744,P3_D,P3
4026,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,36,P3_AD_36,36,309.15,Ambient,Pad,3,16,46.02897727,3.850763949,P3_D,P3
4027,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,39,P3_AD_39,39,312.15,Ambient,Pad,3,16,39.53180132,3.702086884,P3_D,P3
4028,Respiration,P3_AD,Th,315.5527193,0.60778955,519.1808898,2.12E-19,42,P3_AD_42,42,315.15,Ambient,Pad,3,16,28.07506643,3.369880983,P3_D,P3
4029,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,16,P3_AL_16,16,289.15,Ambient,Pad,3,13,113.7864843,4.743073744,P3_L,P3
4030,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,20,P3_AL_20,20,293.15,Ambient,Pad,3,13,127.3236058,4.854555244,P3_L,P3
4031,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,22,P3_AL_22,22,295.15,Ambient,Pad,3,13,127.2229923,4.853770876,P3_L,P3
4032,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,24,P3_AL_24,24,297.15,Ambient,Pad,3,13,151.8466034,5.029434826,P3_L,P3
4033,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,26,P3_AL_26,26,299.15,Ambient,Pad,3,13,155.6370489,5.053931339,P3_L,P3
4034,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,28,P3_AL_28,28,301.15,Ambient,Pad,3,13,155.1695034,5.050941978,P3_L,P3
4035,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,30,P3_AL_30,30,303.15,Ambient,Pad,3,13,132.3010615,4.89261019,P3_L,P3
4036,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,32,P3_AL_32,32,305.15,Ambient,Pad,3,13,113.041304,4.736560699,P3_L,P3
4037,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,34,P3_AL_34,34,307.15,Ambient,Pad,3,13,87.95788836,4.488163093,P3_L,P3
4038,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,36,P3_AL_36,36,309.15,Ambient,Pad,3,13,46.3676888,3.857940325,P3_L,P3
4039,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,39,P3_AL_39,39,312.15,Ambient,Pad,3,13,-22.25205365,0,P3_L,P3
4040,Net Photosynthesis,P3_AL,lnc,4.852960597,0.275661553,17.60477853,1.11E-07,42,P3_AL_42,42,315.15,Ambient,Pad,3,13,-16.73030454,0,P3_L,P3
4041,Net Photosynthesis,P3_AL,E,0.211670538,0.364077187,0.581389183,0.576987787,16,P3_AL_16,16,289.15,Ambient,Pad,3,13,113.7864843,4.743073744,P3_L,P3
