,Temp.Cat,unique.ID,Temp.C,K,Ambient_Nutrient,Species,Chamber.Channel,Run,umol.cm2.hr,log.rate,rate.type,Condition,individual.ID,Species.ID,Organism.ID
510,30,P3_AL_30,30,303.15,Ambient,Pad,3,13,132.3010615,4.89261019,Net Photosynthesis,Net PhotosynthesisAmbient,P3_AL,P3_L,P3
511,32,P3_AL_32,32,305.15,Ambient,Pad,3,13,113.041304,4.736560699,Net Photosynthesis,Net PhotosynthesisAmbient,P3_AL,P3_L,P3
512,34,P3_AL_34,34,307.15,Ambient,Pad,3,13,87.95788836,4.488163093,Net Photosynthesis,Net PhotosynthesisAmbient,P3_AL,P3_L,P3
513,36,P3_AL_36,36,309.15,Ambient,Pad,3,13,46.3676888,3.857940325,Net Photosynthesis,Net PhotosynthesisAmbient,P3_AL,P3_L,P3
514,39,P3_AL_39,39,312.15,Ambient,Pad,3,13,-22.25205365,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P3_AL,P3_L,P3
515,42,P3_AL_42,42,315.15,Ambient,Pad,3,13,-16.73030454,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P3_AL,P3_L,P3
1355,16,P3_ND_16,16,289.15,Nutrient,Pad,3,6,39.78891476,3.708410347,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1356,20,P3_ND_20,20,293.15,Nutrient,Pad,3,6,47.9372978,3.890539842,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1357,22,P3_ND_22,22,295.15,Nutrient,Pad,3,6,49.25749057,3.917159602,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1358,24,P3_ND_24,24,297.15,Nutrient,Pad,3,6,55.49818058,4.034208436,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1359,26,P3_ND_26,26,299.15,Nutrient,Pad,3,6,54.01797316,4.007659917,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1360,28,P3_ND_28,28,301.15,Nutrient,Pad,3,6,59.00251352,4.094386453,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1361,30,P3_ND_30,30,303.15,Nutrient,Pad,3,6,61.38248099,4.133284483,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1362,32,P3_ND_32,32,305.15,Nutrient,Pad,3,6,58.71955403,4.089659505,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1363,34,P3_ND_34,34,307.15,Nutrient,Pad,3,6,55.61949181,4.036353304,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1364,36,P3_ND_36,36,309.15,Nutrient,Pad,3,6,57.79549458,4.074065229,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1365,39,P3_ND_39,39,312.15,Nutrient,Pad,3,6,56.89667145,4.058659895,Respiration,RespirationNutrient,P3_ND,P3_D,P3
1366,42,P3_ND_42,42,315.15,Nutrient,Pad,3,6,33.50938826,3.54123141,Respiration,RespirationNutrient,P3_ND,P3_D,P3
516,16,P3_NL_16,16,289.15,Nutrient,Pad,3,3,194.5185511,5.275655265,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
517,20,P3_NL_20,20,293.15,Nutrient,Pad,3,3,235.7654585,5.467070025,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
518,22,P3_NL_22,22,295.15,Nutrient,Pad,3,3,273.5149548,5.61500574,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
519,24,P3_NL_24,24,297.15,Nutrient,Pad,3,3,273.6130721,5.615363096,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
520,26,P3_NL_26,26,299.15,Nutrient,Pad,3,3,309.7691356,5.739050307,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
521,28,P3_NL_28,28,301.15,Nutrient,Pad,3,3,276.1952023,5.624721959,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
522,30,P3_NL_30,30,303.15,Nutrient,Pad,3,3,275.7018353,5.62294052,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
523,32,P3_NL_32,32,305.15,Nutrient,Pad,3,3,262.8353432,5.575325209,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
524,34,P3_NL_34,34,307.15,Nutrient,Pad,3,3,200.0424456,5.303516058,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
525,36,P3_NL_36,36,309.15,Nutrient,Pad,3,3,123.6077301,4.825170644,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
526,39,P3_NL_39,39,312.15,Nutrient,Pad,3,3,-42.02310467,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
527,42,P3_NL_42,42,315.15,Nutrient,Pad,3,3,-76.34064992,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,P3_NL,P3_L,P3
1367,16,P4_AD_16,16,289.15,Ambient,Pad,4,16,18.15059633,2.952333855,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1368,20,P4_AD_20,20,293.15,Ambient,Pad,4,16,23.13245123,3.183557459,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1369,22,P4_AD_22,22,295.15,Ambient,Pad,4,16,23.63365734,3.204113692,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1370,24,P4_AD_24,24,297.15,Ambient,Pad,4,16,25.23999207,3.267284662,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1371,26,P4_AD_26,26,299.15,Ambient,Pad,4,16,21.59243243,3.117615002,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1372,28,P4_AD_28,28,301.15,Ambient,Pad,4,16,20.9569049,3.089081664,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1373,30,P4_AD_30,30,303.15,Ambient,Pad,4,16,24.7216948,3.247334791,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1374,32,P4_AD_32,32,305.15,Ambient,Pad,4,16,26.05368491,3.297823222,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1375,34,P4_AD_34,34,307.15,Ambient,Pad,4,16,24.71970263,3.247257337,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1376,36,P4_AD_36,36,309.15,Ambient,Pad,4,16,26.59221669,3.317533729,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1377,39,P4_AD_39,39,312.15,Ambient,Pad,4,16,25.64701082,3.28267698,Respiration,RespirationAmbient,P4_AD,P4_D,P4
1378,42,P4_AD_42,42,315.15,Ambient,Pad,4,16,17.36727224,2.910570398,Respiration,RespirationAmbient,P4_AD,P4_D,P4
528,16,P4_AL_16,16,289.15,Ambient,Pad,4,13,111.2376813,4.720618777,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
529,20,P4_AL_20,20,293.15,Ambient,Pad,4,13,130.4566961,4.87867749,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
530,22,P4_AL_22,22,295.15,Ambient,Pad,4,13,127.2814163,4.854226415,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
531,24,P4_AL_24,24,297.15,Ambient,Pad,4,13,144.3363005,4.979050371,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
532,26,P4_AL_26,26,299.15,Ambient,Pad,4,13,163.4479068,5.102593844,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
533,28,P4_AL_28,28,301.15,Ambient,Pad,4,13,139.4092402,4.944561303,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
534,30,P4_AL_30,30,303.15,Ambient,Pad,4,13,130.1635387,4.876444932,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
535,32,P4_AL_32,32,305.15,Ambient,Pad,4,13,129.2861056,4.869732845,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
536,34,P4_AL_34,34,307.15,Ambient,Pad,4,13,87.77419988,4.486096066,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
537,36,P4_AL_36,36,309.15,Ambient,Pad,4,13,48.31851466,3.898299561,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
538,39,P4_AL_39,39,312.15,Ambient,Pad,4,13,-23.0027807,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
539,42,P4_AL_42,42,315.15,Ambient,Pad,4,13,-17.51519816,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P4_AL,P4_L,P4
1379,16,P4_ND_16,16,289.15,Nutrient,Pad,4,6,32.54945197,3.513020529,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1380,20,P4_ND_20,20,293.15,Nutrient,Pad,4,6,42.47016518,3.772074845,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1381,22,P4_ND_22,22,295.15,Nutrient,Pad,4,6,45.41858015,3.837699813,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1382,24,P4_ND_24,24,297.15,Nutrient,Pad,4,6,50.14812551,3.934725845,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1383,26,P4_ND_26,26,299.15,Nutrient,Pad,4,6,50.16071063,3.934971867,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1384,28,P4_ND_28,28,301.15,Nutrient,Pad,4,6,54.03342093,4.007940654,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1385,30,P4_ND_30,30,303.15,Nutrient,Pad,4,6,55.80491824,4.039622911,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1386,32,P4_ND_32,32,305.15,Nutrient,Pad,4,6,55.86962906,4.040761439,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1387,34,P4_ND_34,34,307.15,Nutrient,Pad,4,6,57.0216042,4.060815427,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1388,36,P4_ND_36,36,309.15,Nutrient,Pad,4,6,51.35720091,3.958089481,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1389,39,P4_ND_39,39,312.15,Nutrient,Pad,4,6,47.04889851,3.872219211,Respiration,RespirationNutrient,P4_ND,P4_D,P4
1390,42,P4_ND_42,42,315.15,Nutrient,Pad,4,6,9.839549287,2.383201416,Respiration,RespirationNutrient,P4_ND,P4_D,P4
540,16,P4_NL_16,16,289.15,Nutrient,Pad,4,3,157.0854072,5.063135439,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
541,20,P4_NL_20,20,293.15,Nutrient,Pad,4,3,216.5763001,5.382549594,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
542,22,P4_NL_22,22,295.15,Nutrient,Pad,4,3,290.8764777,5.676330691,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
543,24,P4_NL_24,24,297.15,Nutrient,Pad,4,3,304.3207276,5.72136279,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
544,26,P4_NL_26,26,299.15,Nutrient,Pad,4,3,306.3877616,5.728110018,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
545,28,P4_NL_28,28,301.15,Nutrient,Pad,4,3,271.2620327,5.606764958,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
546,30,P4_NL_30,30,303.15,Nutrient,Pad,4,3,270.2877021,5.603179889,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
547,32,P4_NL_32,32,305.15,Nutrient,Pad,4,3,286.2185438,5.660243403,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
548,34,P4_NL_34,34,307.15,Nutrient,Pad,4,3,232.2161607,5.451965752,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
549,36,P4_NL_36,36,309.15,Nutrient,Pad,4,3,124.835628,4.834976516,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
550,39,P4_NL_39,39,312.15,Nutrient,Pad,4,3,20.23038283,3.055433308,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
551,42,P4_NL_42,42,315.15,Nutrient,Pad,4,3,-34.00431615,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,P4_NL,P4_L,P4
1391,16,P5_AD_16,16,289.15,Ambient,Pad,5,16,21.64231176,3.119820358,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1392,20,P5_AD_20,20,293.15,Ambient,Pad,5,16,31.06310951,3.467706133,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1393,22,P5_AD_22,22,295.15,Ambient,Pad,5,16,31.90870954,3.49373735,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1394,24,P5_AD_24,24,297.15,Ambient,Pad,5,16,31.18507894,3.471502958,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1395,26,P5_AD_26,26,299.15,Ambient,Pad,5,16,27.86156971,3.362510942,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1396,28,P5_AD_28,28,301.15,Ambient,Pad,5,16,25.18960671,3.265362642,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1397,30,P5_AD_30,30,303.15,Ambient,Pad,5,16,29.84633801,3.42901804,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1398,32,P5_AD_32,32,305.15,Ambient,Pad,5,16,29.90609676,3.430953471,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1399,34,P5_AD_34,34,307.15,Ambient,Pad,5,16,30.56995135,3.452205762,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1400,36,P5_AD_36,36,309.15,Ambient,Pad,5,16,33.48969361,3.540660543,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1401,39,P5_AD_39,39,312.15,Ambient,Pad,5,16,31.02117436,3.466397383,Respiration,RespirationAmbient,P5_AD,P5_D,P5
1402,42,P5_AD_42,42,315.15,Ambient,Pad,5,16,18.50923077,2.970887726,Respiration,RespirationAmbient,P5_AD,P5_D,P5
552,16,P5_AL_16,16,289.15,Ambient,Pad,5,13,146.7463932,4.995497244,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
553,20,P5_AL_20,20,293.15,Ambient,Pad,5,13,209.8988786,5.35137877,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
554,22,P5_AL_22,22,295.15,Ambient,Pad,5,13,177.2533102,5.18320563,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
555,24,P5_AL_24,24,297.15,Ambient,Pad,5,13,222.8253528,5.410866073,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
556,26,P5_AL_26,26,299.15,Ambient,Pad,5,13,244.3588574,5.502721863,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
557,28,P5_AL_28,28,301.15,Ambient,Pad,5,13,206.127095,5.33333259,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
558,30,P5_AL_30,30,303.15,Ambient,Pad,5,13,187.0686579,5.236807098,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
559,32,P5_AL_32,32,305.15,Ambient,Pad,5,13,170.2064935,5.142870392,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
560,34,P5_AL_34,34,307.15,Ambient,Pad,5,13,129.0614165,4.868006774,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
561,36,P5_AL_36,36,309.15,Ambient,Pad,5,13,70.77232222,4.273498917,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
562,39,P5_AL_39,39,312.15,Ambient,Pad,5,13,-41.03842102,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
563,42,P5_AL_42,42,315.15,Ambient,Pad,5,13,-28.18986914,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P5_AL,P5_L,P5
1403,16,P5_ND_16,16,289.15,Nutrient,Pad,5,6,38.73595947,3.682256558,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1404,20,P5_ND_20,20,293.15,Nutrient,Pad,5,6,48.99101467,3.911843283,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1405,22,P5_ND_22,22,295.15,Nutrient,Pad,5,6,57.82005123,4.074482804,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1406,24,P5_ND_24,24,297.15,Nutrient,Pad,5,6,60.84814683,4.124682136,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1407,26,P5_ND_26,26,299.15,Nutrient,Pad,5,6,63.28176075,4.163275932,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1408,28,P5_ND_28,28,301.15,Nutrient,Pad,5,6,68.74510297,4.24484721,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1409,30,P5_ND_30,30,303.15,Nutrient,Pad,5,6,72.45130991,4.296622736,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1410,32,P5_ND_32,32,305.15,Nutrient,Pad,5,6,73.78918429,4.314673279,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1411,34,P5_ND_34,34,307.15,Nutrient,Pad,5,6,74.51686662,4.32435603,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1412,36,P5_ND_36,36,309.15,Nutrient,Pad,5,6,75.01239184,4.330896378,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1413,39,P5_ND_39,39,312.15,Nutrient,Pad,5,6,59.57345377,4.10385674,Respiration,RespirationNutrient,P5_ND,P5_D,P5
1414,42,P5_ND_42,42,315.15,Nutrient,Pad,5,6,23.16600927,3.18494707,Respiration,RespirationNutrient,P5_ND,P5_D,P5
564,16,P6_AL_16,16,289.15,Ambient,Pad,6,13,125.4753047,4.840047069,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
565,20,P6_AL_20,20,293.15,Ambient,Pad,6,13,150.8606963,5.022963629,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
566,22,P6_AL_22,22,295.15,Ambient,Pad,6,13,205.4177253,5.329901908,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
567,24,P6_AL_24,24,297.15,Ambient,Pad,6,13,166.6821977,5.122070508,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
568,26,P6_AL_26,26,299.15,Ambient,Pad,6,13,181.3258521,5.205795482,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
569,28,P6_AL_28,28,301.15,Ambient,Pad,6,13,154.0405044,5.043686401,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
570,30,P6_AL_30,30,303.15,Ambient,Pad,6,13,143.6037065,4.973996942,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
571,32,P6_AL_32,32,305.15,Ambient,Pad,6,13,141.3316565,4.958159943,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
572,34,P6_AL_34,34,307.15,Ambient,Pad,6,13,110.3819803,4.712965558,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
573,36,P6_AL_36,36,309.15,Ambient,Pad,6,13,79.33712538,4.386231848,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
574,39,P6_AL_39,39,312.15,Ambient,Pad,6,13,-25.72748007,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
575,42,P6_AL_42,42,315.15,Ambient,Pad,6,13,-23.47435663,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P6_AL,P6_L,P6
1415,16,P6_ND_16,16,289.15,Nutrient,Pad,6,6,40.52304875,3.726248665,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1416,20,P6_ND_20,20,293.15,Nutrient,Pad,6,6,52.14515862,3.973027012,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1417,22,P6_ND_22,22,295.15,Nutrient,Pad,6,6,59.70417776,4.106012522,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1418,24,P6_ND_24,24,297.15,Nutrient,Pad,6,6,65.65577841,4.199541741,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1419,26,P6_ND_26,26,299.15,Nutrient,Pad,6,6,66.58121318,4.213330033,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1420,28,P6_ND_28,28,301.15,Nutrient,Pad,6,6,72.9975028,4.304031347,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1421,30,P6_ND_30,30,303.15,Nutrient,Pad,6,6,76.26292539,4.347214221,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1422,32,P6_ND_32,32,305.15,Nutrient,Pad,6,6,77.58736476,4.364210933,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1423,34,P6_ND_34,34,307.15,Nutrient,Pad,6,6,71.87742996,4.288778988,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1424,36,P6_ND_36,36,309.15,Nutrient,Pad,6,6,76.71323867,4.353025625,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1425,39,P6_ND_39,39,312.15,Nutrient,Pad,6,6,70.04822347,4.26335885,Respiration,RespirationNutrient,P6_ND,P6_D,P6
1426,42,P6_ND_42,42,315.15,Nutrient,Pad,6,6,11.01727687,2.486345354,Respiration,RespirationNutrient,P6_ND,P6_D,P6
576,16,P6_NL_16,16,289.15,Nutrient,Pad,6,3,191.5746351,5.260483793,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
577,20,P6_NL_20,20,293.15,Nutrient,Pad,6,3,261.9985571,5.572148546,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
578,22,P6_NL_22,22,295.15,Nutrient,Pad,6,3,347.5212244,5.85369913,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
579,24,P6_NL_24,24,297.15,Nutrient,Pad,6,3,390.813922,5.970787038,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
580,26,P6_NL_26,26,299.15,Nutrient,Pad,6,3,414.7678962,6.030127163,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
581,28,P6_NL_28,28,301.15,Nutrient,Pad,6,3,387.4591224,5.962187945,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
582,30,P6_NL_30,30,303.15,Nutrient,Pad,6,3,383.5278771,5.952016289,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
583,34,P6_NL_34,34,307.15,Nutrient,Pad,6,3,317.1188566,5.762425076,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
584,36,P6_NL_36,36,309.15,Nutrient,Pad,6,3,201.8762462,5.312596169,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
585,39,P6_NL_39,39,312.15,Nutrient,Pad,6,3,-42.05532244,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
586,42,P6_NL_42,42,315.15,Nutrient,Pad,6,3,-35.00303654,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,P6_NL,P6_L,P6
1427,16,P7_AD_16,16,289.15,Ambient,Pad,7,16,20.01609592,3.045288617,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1428,20,P7_AD_20,20,293.15,Ambient,Pad,7,16,31.60115321,3.484347662,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1429,22,P7_AD_22,22,295.15,Ambient,Pad,7,16,32.00215748,3.496572938,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1430,24,P7_AD_24,24,297.15,Ambient,Pad,7,16,29.80187429,3.427575542,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1431,26,P7_AD_26,26,299.15,Ambient,Pad,7,16,26.4377853,3.311921089,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1432,28,P7_AD_28,28,301.15,Ambient,Pad,7,16,23.74186035,3.20849656,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1433,30,P7_AD_30,30,303.15,Ambient,Pad,7,16,28.1325118,3.371854795,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1434,32,P7_AD_32,32,305.15,Ambient,Pad,7,16,29.03743864,3.402444558,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1435,34,P7_AD_34,34,307.15,Ambient,Pad,7,16,25.04863547,3.259965386,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1436,36,P7_AD_36,36,309.15,Ambient,Pad,7,16,26.00290499,3.295944452,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1437,39,P7_AD_39,39,312.15,Ambient,Pad,7,16,28.27494449,3.376732013,Respiration,RespirationAmbient,P7_AD,P7_D,P7
1438,42,P7_AD_42,42,315.15,Ambient,Pad,7,16,13.10920937,2.646827731,Respiration,RespirationAmbient,P7_AD,P7_D,P7
587,16,P7_AL_16,16,289.15,Ambient,Pad,7,13,130.4505512,4.878630744,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
588,20,P7_AL_20,20,293.15,Ambient,Pad,7,13,142.7201397,4.967867934,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
589,22,P7_AL_22,22,295.15,Ambient,Pad,7,13,175.2203259,5.171735064,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
590,24,P7_AL_24,24,297.15,Ambient,Pad,7,13,176.2388281,5.177498134,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
591,26,P7_AL_26,26,299.15,Ambient,Pad,7,13,165.4901499,5.114936148,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
592,28,P7_AL_28,28,301.15,Ambient,Pad,7,13,191.6237039,5.260738565,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
593,30,P7_AL_30,30,303.15,Ambient,Pad,7,13,175.6565613,5.174207516,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
594,32,P7_AL_32,32,305.15,Ambient,Pad,7,13,162.0950808,5.094333349,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
595,34,P7_AL_34,34,307.15,Ambient,Pad,7,13,119.3652031,4.79053048,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
596,36,P7_AL_36,36,309.15,Ambient,Pad,7,13,81.51804383,4.413016983,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
597,39,P7_AL_39,39,312.15,Ambient,Pad,7,13,-24.17620162,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
598,42,P7_AL_42,42,315.15,Ambient,Pad,7,13,-23.21042885,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,P7_AL,P7_L,P7
1439,16,P7_ND_16,16,289.15,Nutrient,Pad,7,6,34.7063591,3.575328799,Respiration,RespirationNutrient,P7_ND,P7_D,P7
1440,20,P7_ND_20,20,293.15,Nutrient,Pad,7,6,48.97391946,3.911501259,Respiration,RespirationNutrient,P7_ND,P7_D,P7
1441,22,P7_ND_22,22,295.15,Nutrient,Pad,7,6,52.72736044,3.983922377,Respiration,RespirationNutrient,P7_ND,P7_D,P7
1442,24,P7_ND_24,24,297.15,Nutrient,Pad,7,6,57.83225216,4.074690211,Respiration,RespirationNutrient,P7_ND,P7_D,P7
1443,26,P7_ND_26,26,299.15,Nutrient,Pad,7,6,54.63642501,4.018838113,Respiration,RespirationNutrient,P7_ND,P7_D,P7
1444,28,P7_ND_28,28,301.15,Nutrient,Pad,7,6,51.84581645,3.96737855,Respiration,RespirationNutrient,P7_ND,P7_D,P7
