"","X","ID","Intercept","umol.L.sec","Temp.C","Date","Chamber.Channel","Run","Species","Temp.Cat","Start.time","Stop.Time","Ambient_Nutrient","Light_Dark","Organism.ID","Dry.weight","Blank","Volume","umol.sec"
"1221",1221,"P5_AL_36C",190.43871981982,0.028036936936937,35.8153541666667,"6/24/22",5,13,"Pad",36,2023-02-25 18:05:33,2023-02-25 18:17:41,"Ambient","Light","P5_AL",1.208,"0",0.65,0.018224009009009
"1222",1222,"P5_AL_39C",135.660073681159,-0.0306138260869565,38.8964545454545,"6/24/22",5,13,"Pad",39,2023-02-25 18:50:28,2023-02-25 18:58:48,"Ambient","Light","P5_AL",1.208,"0",0.65,-0.0198989869565217
"1223",1223,"P5_AL_42C",106.059109560723,-0.0240359173126615,42.1181282051282,"6/24/22",5,13,"Pad",42,2023-02-25 19:17:02,2023-02-25 19:36:49,"Ambient","Light","P5_AL",1.208,"0",0.65,-0.01562334625323
"1224",1224,"P5_ND_16C",292.849120250627,-0.0159315288220552,16.4258928571429,"6/16/22",5,6,"Pad",16,2023-02-25 09:29:01,2023-02-25 09:36:16,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.00960671187969928
"1225",1225,"P5_ND_20C",289.506849367089,-0.020246835443038,19.9849659090909,"6/16/22",5,6,"Pad",20,2023-02-25 10:19:31,2023-02-25 10:41:46,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0122088417721519
"1226",1226,"P5_ND_22C",276.448048983957,-0.0238960427807486,21.83206,"6/16/22",5,6,"Pad",22,2023-02-25 11:03:50,2023-02-25 11:16:24,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0144093137967914
"1227",1227,"P5_ND_24C",261.960215993432,-0.0258652545155992,23.7648285714286,"6/16/22",5,6,"Pad",24,2023-02-25 11:39:10,2023-02-25 11:48:05,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0155967484729063
"1228",1228,"P5_ND_26C",266.530561827578,-0.0276675358233497,25.9600392156863,"6/16/22",5,6,"Pad",26,2023-02-25 12:14:46,2023-02-25 12:27:37,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0166835241014799
"1229",1229,"P5_ND_28C",232.057651803885,-0.0294593894542091,27.9305517241379,"6/16/22",5,6,"Pad",28,2023-02-25 12:57:49,2023-02-25 13:12:28,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0177640118408881
"1230",1230,"P5_ND_30C",236.500248985507,-0.0319417391304347,29.9411764705882,"6/16/22",5,6,"Pad",30,2023-02-25 13:36:11,2023-02-25 13:49:00,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0192608686956521
"1231",1231,"P5_ND_32C",221.497172786515,-0.034235691232398,31.86084,"6/16/22",5,6,"Pad",32,2023-02-25 14:22:12,2023-02-25 14:34:53,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.020644121813136
"1232",1232,"P5_ND_34C",177.642223896104,-0.0366567965367967,33.7189583333333,"6/16/22",5,6,"Pad",34,2023-02-25 15:06:49,2023-02-25 15:13:07,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0221040483116884
"1233",1233,"P5_ND_36C",180.503886702128,-0.0368818455134135,36.1395769230769,"6/16/22",5,6,"Pad",36,2023-02-25 15:33:16,2023-02-25 15:46:30,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0222397528445883
"1234",1234,"P5_ND_39C",121.172887243402,-0.0330861070381231,38.9746875,"6/16/22",5,6,"Pad",39,2023-02-25 16:26:13,2023-02-25 16:34:20,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.0199509225439882
"1235",1235,"P5_ND_42C",129.810884561403,-0.0142108771929823,42.3689642857143,"6/16/22",5,6,"Pad",42,2023-02-25 17:09:07,2023-02-25 17:16:13,"Nutrient","Dark","P5_ND",0.855,"0",0.603,-0.00856915894736833
"1236",1236,"P5Blank_NL_16C",273.763562936596,0.000262869855394923,15.8768,"6/13/22",5,3,"Pad",16,2023-02-25 09:36:47,2023-02-25 09:45:43,"Nutrient","Light","P5_NL",0,"1",0.68,0.000178751501668548
"1237",1237,"P5Blank_NL_20C",285.415900237154,-0.000866508563899916,19.784303030303,"6/13/22",5,3,"Pad",20,2023-02-25 10:04:03,2023-02-25 10:20:39,"Nutrient","Light","P5_NL",0,"1",0.68,-0.000589225823451943
"1238",1238,"P5Blank_NL_22C",270.762316910569,-0.00228154471544695,22.0369038461538,"6/13/22",5,3,"Pad",22,2023-02-25 11:59:25,2023-02-25 12:12:38,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00155145040650393
"1239",1239,"P5Blank_NL_24C",273.235365117845,-0.00353212121212125,23.8108333333333,"6/13/22",5,3,"Pad",24,2023-02-25 12:36:45,2023-02-25 12:50:22,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00240184242424245
"1240",1240,"P5Blank_NL_26C",256.463463939217,-0.00459018118059621,25.704921875,"6/13/22",5,3,"Pad",26,2023-02-25 13:10:54,2023-02-25 13:27:09,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00312132320280542
"1241",1241,"P5Blank_NL_28C",236.130129000255,-0.00563157165262436,27.92118,"6/13/22",5,3,"Pad",28,2023-02-25 13:43:18,2023-02-25 13:56:02,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00382946872378457
"1242",1242,"P5Blank_NL_30C",214.035981150637,-0.00788620114185337,30.0947358490566,"6/13/22",5,3,"Pad",30,2023-02-25 14:17:08,2023-02-25 14:30:29,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00536261677646029
"1243",1243,"P5Blank_NL_32C",205.790017500587,-0.00638994597134133,31.9069811320755,"6/13/22",5,3,"Pad",32,2023-02-25 14:51:30,2023-02-25 15:04:51,"Nutrient","Light","P5_NL",0,"1",0.68,-0.0043451632605121
"1244",1244,"P5Blank_NL_34C",205.620122603881,-0.00497480513895617,34.0684696969697,"6/13/22",5,3,"Pad",34,2023-02-25 15:35:53,2023-02-25 15:52:37,"Nutrient","Light","P5_NL",0,"1",0.68,-0.0033828674944902
"1245",1245,"P5Blank_NL_36C",175.523021657286,-0.00840570981863661,36.0765961538462,"6/13/22",5,3,"Pad",36,2023-02-25 16:23:04,2023-02-25 16:36:20,"Nutrient","Light","P5_NL",0,"1",0.68,-0.0057158826766729
"1246",1246,"P5Blank_NL_39C",158.924374141414,-0.0113983838383838,38.7786346153846,"6/13/22",5,3,"Pad",39,2023-02-25 17:24:32,2023-02-25 17:37:38,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00775090101010098
"1247",1247,"P5Blank_NL_42C",141.193357493849,-0.00767472499638154,42.3819508196721,"6/13/22",5,3,"Pad",42,2023-02-25 18:42:19,2023-02-25 18:57:50,"Nutrient","Light","P5_NL",0,"1",0.68,-0.00521881299753945
"1248",1248,"P6_AL_16C",313.542096242542,0.0686802451217544,15.8369666666667,"6/24/22",6,13,"Pad",16,2023-02-25 12:22:35,2023-02-25 12:37:50,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0445047988388969
"1249",1249,"P6_AL_20C",286.461737632369,0.0807775406985933,20.1822333333333,"6/24/22",6,13,"Pad",20,2023-02-25 13:23:41,2023-02-25 13:38:44,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0523438463726885
"1250",1250,"P6_AL_22C",277.058620543672,0.11056885026738,21.9616909090909,"6/24/22",6,13,"Pad",22,2023-02-25 13:59:25,2023-02-25 14:13:13,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0716486149732622
"1251",1251,"P6_AL_24C",264.76494771757,0.0882857799671592,23.97665,"6/24/22",6,13,"Pad",24,2023-02-25 14:41:09,2023-02-25 14:51:11,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0572091854187192
"1252",1252,"P6_AL_26C",294.811716088617,0.0950697020626435,26.067641025641,"6/24/22",6,13,"Pad",26,2023-02-25 15:20:35,2023-02-25 15:30:30,"Ambient","Light","P6_AL",1.292,"0",0.648,0.061605166936593
"1253",1253,"P6_AL_28C",238.092230863039,0.0791046904315196,28.071170212766,"6/24/22",6,13,"Pad",28,2023-02-25 15:53:04,2023-02-25 16:05:02,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0512598393996247
"1254",1254,"P6_AL_30C",236.86780308064,0.0722111144669284,29.9680204081633,"6/24/22",6,13,"Pad",30,2023-02-25 16:25:53,2023-02-25 16:38:21,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0467928021745696
"1255",1255,"P6_AL_32C",215.07110466899,0.0695998606271776,31.9251395348837,"6/24/22",6,13,"Pad",32,2023-02-25 17:05:55,2023-02-25 17:16:48,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0451007096864111
"1256",1256,"P6_AL_34C",185.49945989547,0.0529401045296167,34.0015660377358,"6/24/22",6,13,"Pad",34,2023-02-25 17:30:26,2023-02-25 17:43:49,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0343051877351916
"1257",1257,"P6_AL_36C",169.104605294772,0.0354153948832036,35.8782941176471,"6/24/22",6,13,"Pad",36,2023-02-25 18:04:47,2023-02-25 18:17:43,"Ambient","Light","P6_AL",1.292,"0",0.648,0.0229491758843159
"1258",1258,"P6_AL_39C",124.093559150327,-0.0237062091503267,39.008724137931,"6/24/22",6,13,"Pad",39,2023-02-25 18:48:08,2023-02-25 18:55:39,"Ambient","Light","P6_AL",1.292,"0",0.648,-0.0153616235294117
"1259",1259,"P6_AL_42C",94.4692788536528,-0.0225135259572469,42.0287564102564,"6/24/22",6,13,"Pad",42,2023-02-25 19:17:05,2023-02-25 19:36:54,"Ambient","Light","P6_AL",1.292,"0",0.648,-0.014588764820296
"1260",1260,"P6_ND_16C",278.67138961039,-0.0164660045836516,16.5186666666667,"6/16/22",6,6,"Pad",16,2023-02-25 09:24:17,2023-02-25 09:36:19,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.00989606875477461
"1261",1261,"P6_ND_20C",268.521769492697,-0.021271437213724,19.8819452054795,"6/16/22",6,6,"Pad",20,2023-02-25 10:23:28,2023-02-25 10:41:49,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0127841337654481
"1262",1262,"P6_ND_22C",261.934806643625,-0.0243889848950332,21.8665555555556,"6/16/22",6,6,"Pad",22,2023-02-25 11:00:37,2023-02-25 11:16:26,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.014657779921915
"1263",1263,"P6_ND_24C",249.912075353536,-0.0274870355731227,23.9404716981132,"6/16/22",6,6,"Pad",24,2023-02-25 11:34:40,2023-02-25 11:48:08,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0165197083794467
"1264",1264,"P6_ND_26C",246.019895390071,-0.0286941874807277,26.17122,"6/16/22",6,6,"Pad",26,2023-02-25 12:15:00,2023-02-25 12:27:40,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0172452066759173
"1265",1265,"P6_ND_28C",224.09367082495,-0.0308329979879276,27.9432083333333,"6/16/22",6,6,"Pad",28,2023-02-25 12:54:17,2023-02-25 13:12:32,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0185306317907445
"1266",1266,"P6_ND_30C",222.410631588036,-0.0331313105149553,29.8612352941176,"6/16/22",6,6,"Pad",30,2023-02-25 13:36:14,2023-02-25 13:49:02,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0199119176194881
"1267",1267,"P6_ND_32C",206.230680512114,-0.0354202414715178,31.88848,"6/16/22",6,6,"Pad",32,2023-02-25 14:22:14,2023-02-25 14:34:55,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0212875651243822
"1268",1268,"P6_ND_34C",174.0939134209,-0.0353370893038066,33.9606470588235,"6/16/22",6,6,"Pad",34,2023-02-25 15:00:09,2023-02-25 15:13:11,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0212375906715878
"1269",1269,"P6_ND_36C",158.283423010753,-0.0372512365591398,35.7929189189189,"6/16/22",6,6,"Pad",36,2023-02-25 15:37:02,2023-02-25 15:46:32,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.022387993172043
"1270",1270,"P6_ND_39C",135.270535105205,-0.036947065337763,38.99335,"6/16/22",6,6,"Pad",39,2023-02-25 16:11:35,2023-02-25 16:26:47,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.0222051862679956
"1271",1271,"P6_ND_42C",126.161624972341,-0.00939619092776986,42.2176153846154,"6/16/22",6,6,"Pad",42,2023-02-25 17:02:57,2023-02-25 17:16:15,"Nutrient","Dark","P6_ND",0.843,"0",0.601,-0.00564711074758969
"1272",1272,"P6_NL_16C",364.912787913044,0.0708751304347823,15.9526,"6/13/22",6,3,"Pad",16,2023-02-25 09:39:16,2023-02-25 09:45:45,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.0468484612173911
"1273",1273,"P6_NL_20C",250.376399826142,0.0956679785048206,19.9393787878788,"6/13/22",6,3,"Pad",20,2023-02-25 10:04:06,2023-02-25 10:20:42,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.0632365337916864
"1274",1274,"P6_NL_22C",227.903627183463,0.125731590321823,22.0933653846154,"6/13/22",6,3,"Pad",22,2023-02-25 11:59:29,2023-02-25 12:12:42,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.083108581202725
"1275",1275,"P6_NL_24C",249.374392971936,0.140400561812927,24.0325555555556,"6/13/22",6,3,"Pad",24,2023-02-25 12:36:50,2023-02-25 12:50:24,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.0928047713583448
"1276",1276,"P6_NL_26C",223.173289037928,0.148140309898242,25.794234375,"6/13/22",6,3,"Pad",26,2023-02-25 13:10:58,2023-02-25 13:27:12,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.097920744842738
"1277",1277,"P6_NL_28C",209.769623850224,0.137004354904355,28.11032,"6/13/22",6,3,"Pad",28,2023-02-25 13:43:21,2023-02-25 13:56:04,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.0905598785917787
"1278",1278,"P6_NL_30C",179.274775424837,0.133236059757236,30.191358490566,"6/13/22",6,3,"Pad",30,2023-02-25 14:17:10,2023-02-25 14:30:32,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.088069035499533
"1279",1279,"P6_NL_34C",187.089097269258,0.111756141482557,33.9709692307692,"6/13/22",6,3,"Pad",34,2023-02-25 15:36:13,2023-02-25 15:52:40,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.0738708095199702
"1280",1280,"P6_NL_36C",194.286817398374,0.0657540301974449,35.8915576923077,"6/13/22",6,3,"Pad",36,2023-02-25 16:23:08,2023-02-25 16:36:23,"Nutrient","Light","P6_NL",0.877,"0",0.661,0.0434634139605111
"1281",1281,"P6_NL_39C",145.813346451613,-0.0272254838709677,39.2855769230769,"6/13/22",6,3,"Pad",39,2023-02-25 17:24:37,2023-02-25 17:37:41,"Nutrient","Light","P6_NL",0.877,"0",0.661,-0.0179960448387096
"1282",1282,"P6_NL_42C",117.457456336336,-0.0207956756756757,42.5493695652174,"6/13/22",6,3,"Pad",42,2023-02-25 18:45:58,2023-02-25 18:57:45,"Nutrient","Light","P6_NL",0.877,"0",0.661,-0.0137459416216216
"1283",1283,"P6Blank_AD_16C",295.723561255411,-0.000279813169286943,15.958024691358,"7/12/22",6,16,"Pad",16,2023-02-25 10:08:27,2023-02-25 10:28:52,"Ambient","Dark","P6_AD",0,"1",0.68,-0.000190272955115121
"1284",1284,"P6Blank_AD_20C",278.213374412955,-0.000463279352226694,19.8982040816327,"7/12/22",6,16,"Pad",20,2023-02-25 11:08:35,2023-02-25 11:20:54,"Ambient","Dark","P6_AD",0,"1",0.68,-0.000315029959514152
"1285",1285,"P6Blank_AD_22C",278.561704284708,-0.00136792107117687,21.75154,"7/12/22",6,16,"Pad",22,2023-02-25 11:46:56,2023-02-25 11:59:28,"Ambient","Dark","P6_AD",0,"1",0.68,-0.000930186328400272
"1286",1286,"P6Blank_AD_24C",277.913791288084,-0.00255373152337854,23.8462692307692,"7/12/22",6,16,"Pad",24,2023-02-25 12:23:02,2023-02-25 12:36:07,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00173653743589741
"1287",1287,"P6Blank_AD_26C",270.197630243902,-0.00589853658536582,25.7765208333333,"7/12/22",6,16,"Pad",26,2023-02-25 13:04:08,2023-02-25 13:16:12,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00401100487804876
"1288",1288,"P6Blank_AD_28C",265.193083664552,-0.00694180408738543,27.8578032786885,"7/12/22",6,16,"Pad",28,2023-02-25 13:41:14,2023-02-25 13:56:41,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00472042677942209
"1289",1289,"P6Blank_AD_30C",238.220014297698,-0.00339738118685484,29.8094680851064,"7/12/22",6,16,"Pad",30,2023-02-25 14:23:42,2023-02-25 14:35:34,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00231021920706129
"1290",1290,"P6Blank_AD_32C",216.335073036194,-0.00319347241978813,32.204675,"7/12/22",6,16,"Pad",32,2023-02-25 15:06:34,2023-02-25 15:16:38,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00217156124545593
"1291",1291,"P6Blank_AD_34C",201.338988019732,-0.00495525017618045,33.8589821428571,"7/12/22",6,16,"Pad",34,2023-02-25 15:50:12,2023-02-25 16:04:26,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00336957011980271
"1292",1292,"P6Blank_AD_36C",186.195975081967,-0.00283145425700691,36.065921875,"7/12/22",6,16,"Pad",36,2023-02-25 16:46:38,2023-02-25 17:02:57,"Ambient","Dark","P6_AD",0,"1",0.68,-0.0019253888947647
"1293",1293,"P6Blank_AD_39C",179.192954349491,-0.00654949119159645,38.8772368421053,"7/12/22",6,16,"Pad",39,2023-02-25 18:06:28,2023-02-25 18:16:14,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00445365401028559
"1294",1294,"P6Blank_AD_42C",154.446367799363,-0.00716138554836058,42.0145833333333,"7/12/22",6,16,"Pad",42,2023-02-25 19:04:38,2023-02-25 19:19:42,"Ambient","Dark","P6_AD",0,"1",0.68,-0.00486974217288519
"1295",1295,"P7_AD_16C",240.42963841244,-0.017408853017401,15.9650449438202,"7/12/22",7,16,"Pad",16,2023-02-25 10:06:25,2023-02-25 10:28:55,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.00959227801258795
"1296",1296,"P7_AD_20C",221.673997066688,-0.0275114226291765,20.0227346938776,"7/12/22",7,16,"Pad",20,2023-02-25 11:08:38,2023-02-25 11:20:56,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0151587938686763
"1297",1297,"P7_AD_22C",225.052082076267,-0.0289697111727824,21.7827169811321,"7/12/22",7,16,"Pad",22,2023-02-25 11:46:06,2023-02-25 11:59:30,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0159623108562031
"1298",1298,"P7_AD_24C",224.197757422969,-0.0285574229691876,23.7630425531915,"7/12/22",7,16,"Pad",24,2023-02-25 12:24:39,2023-02-25 12:36:32,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0157351400560224
"1299",1299,"P7_AD_26C",208.668995726981,-0.0298174594171192,25.7983260869565,"7/12/22",7,16,"Pad",26,2023-02-25 13:04:37,2023-02-25 13:16:15,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0164294201388327
"1300",1300,"P7_AD_28C",205.670351653818,-0.0288067262822489,27.7343617021277,"7/12/22",7,16,"Pad",28,2023-02-25 13:44:50,2023-02-25 13:56:48,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0158725061815191
"1301",1301,"P7_AD_30C",185.062143577236,-0.0281754721701063,29.9287446808511,"7/12/22",7,16,"Pad",30,2023-02-25 14:23:45,2023-02-25 14:35:32,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0155246851657286
"1302",1302,"P7_AD_32C",168.195496391495,-0.0286952657911195,32.0666734693878,"7/12/22",7,16,"Pad",32,2023-02-25 15:04:17,2023-02-25 15:16:41,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0158110914509068
"1303",1303,"P7_AD_34C",149.495598885017,-0.0274690940766551,33.8635178571429,"7/12/22",7,16,"Pad",34,2023-02-25 15:50:14,2023-02-25 16:04:29,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.015135470836237
"1304",1304,"P7_AD_36C",137.121237522411,-0.0256615811491505,36.0481875,"7/12/22",7,16,"Pad",36,2023-02-25 16:46:40,2023-02-25 17:02:58,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0141395312131819
"1305",1305,"P7_AD_39C",117.91696027676,-0.032186975986976,38.8951351351351,"7/12/22",7,16,"Pad",39,2023-02-25 18:06:48,2023-02-25 18:16:17,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0177350237688238
"1306",1306,"P7_AD_42C",95.3222922585033,-0.0200134829931972,42.0041818181818,"7/12/22",7,16,"Pad",42,2023-02-25 19:05:52,2023-02-25 19:19:57,"Ambient","Dark","P7_AD",1.691,"0",0.551,-0.0110274291292517
"1307",1307,"P7_AL_16C",271.754533483674,0.0658641202724922,15.91985,"6/24/22",7,13,"Pad",16,2023-02-25 12:22:39,2023-02-25 12:37:52,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0428116781771199
"1308",1308,"P7_AL_20C",244.166528912656,0.0701791087344029,19.8749607843137,"6/24/22",7,13,"Pad",20,2023-02-25 13:25:57,2023-02-25 13:38:46,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0456164206773619
"1309",1309,"P7_AL_22C",233.079129929078,0.0863670181930312,22.0683090909091,"6/24/22",7,13,"Pad",22,2023-02-25 13:59:28,2023-02-25 14:13:16,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0561385618254703
"1310",1310,"P7_AL_24C",223.851621454571,0.0860603873799052,23.872546875,"6/24/22",7,13,"Pad",24,2023-02-25 14:35:11,2023-02-25 14:51:18,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0559392517969384
"1311",1311,"P7_AL_26C",248.817582616903,0.0792443672243672,26.132641025641,"6/24/22",7,13,"Pad",26,2023-02-25 15:20:38,2023-02-25 15:30:35,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0515088386958387
"1312",1312,"P7_AL_28C",201.706652205128,0.0917508717948718,28.0360638297872,"6/24/22",7,13,"Pad",28,2023-02-25 15:53:06,2023-02-25 16:05:04,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0596380666666667
"1313",1313,"P7_AL_30C",189.723193202001,0.0824800625390867,30.063612244898,"6/24/22",7,13,"Pad",30,2023-02-25 16:25:55,2023-02-25 16:38:24,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0536120406504064
"1314",1314,"P7_AL_32C",173.33507249602,0.074199902301346,31.9233392857143,"6/24/22",7,13,"Pad",32,2023-02-25 17:02:40,2023-02-25 17:16:50,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0482299364958749
"1315",1315,"P7_AL_34C",192.877031831832,0.0528401454085664,33.8097659574468,"6/24/22",7,13,"Pad",34,2023-02-25 17:31:56,2023-02-25 17:43:52,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0343460945155682
"1316",1316,"P7_AL_36C",149.285498982499,0.0331662596662597,35.9443076923077,"6/24/22",7,13,"Pad",36,2023-02-25 18:04:37,2023-02-25 18:17:46,"Ambient","Light","P7_AL",1.196,"0",0.65,0.0215580687830688
"1317",1317,"P7_AL_39C",109.504284622624,-0.0217849049501222,39.000358974359,"6/24/22",7,13,"Pad",39,2023-02-25 18:45:14,2023-02-25 18:55:13,"Ambient","Light","P7_AL",1.196,"0",0.65,-0.0141601882175794
"1318",1318,"P7_AL_42C",88.9003679094077,-0.0213463066202091,41.9323461538462,"6/24/22",7,13,"Pad",42,2023-02-25 19:17:07,2023-02-25 19:36:57,"Ambient","Light","P7_AL",1.196,"0",0.65,-0.0138750993031359
"1319",1319,"P7_ND_16C",224.370465085639,-0.0197852876592008,16.5405652173913,"6/16/22",7,6,"Pad",16,2023-02-25 09:24:40,2023-02-25 09:36:21,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0118118167325429
"1320",1320,"P7_ND_20C",207.215676292176,-0.0279176714868372,19.7942121212121,"6/16/22",7,6,"Pad",20,2023-02-25 10:33:31,2023-02-25 10:41:51,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0166668498776418
"1321",1321,"P7_ND_22C",209.267770660432,-0.0301571995447414,21.9454126984127,"6/16/22",7,6,"Pad",22,2023-02-25 11:00:41,2023-02-25 11:16:29,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0180038481282106
"1322",1322,"P7_ND_24C",201.534496408675,-0.0337514811388631,23.8994528301887,"6/16/22",7,6,"Pad",24,2023-02-25 11:34:42,2023-02-25 11:48:11,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0201496342399013
"1323",1323,"P7_ND_26C",197.506666435399,-0.0328446268886834,26.10922,"6/16/22",7,6,"Pad",26,2023-02-25 12:15:03,2023-02-25 12:27:43,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.019608242252544
"1324",1324,"P7_ND_28C",181.72121811806,-0.0309449936940539,28.0239761904762,"6/16/22",7,6,"Pad",28,2023-02-25 12:51:31,2023-02-25 13:12:35,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0184741612353502
"1325",1325,"P7_ND_30C",183.548436178862,-0.0314292102206737,29.7890392156863,"6/16/22",7,6,"Pad",30,2023-02-25 13:36:16,2023-02-25 13:49:06,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0187632385017422
"1326",1326,"P7_ND_32C",167.855667474747,-0.0310535968379446,32.07216,"6/16/22",7,6,"Pad",32,2023-02-25 14:22:18,2023-02-25 14:34:57,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0185389973122529
"1327",1327,"P7_ND_34C",137.752087247863,-0.0332728888888888,33.8833428571429,"6/16/22",7,6,"Pad",34,2023-02-25 15:04:11,2023-02-25 15:13:08,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0198639146666666
"1328",1328,"P7_ND_36C",139.502933775881,-0.032514145724672,36.1503265306122,"6/16/22",7,6,"Pad",36,2023-02-25 15:33:22,2023-02-25 15:45:43,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0194109449976292
"1329",1329,"P7_ND_39C",94.5723625244379,-0.0360727517106549,39.024075,"6/16/22",7,6,"Pad",39,2023-02-25 16:22:16,2023-02-25 16:32:28,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.021535432771261
"1330",1330,"P7_ND_42C",106.409894491634,-0.0146154268554268,42.0758529411765,"6/16/22",7,6,"Pad",42,2023-02-25 15:59:13,2023-02-25 17:16:18,"Nutrient","Dark","P7_ND",1.183,"0",0.597,-0.0087254098326898
"1331",1331,"P7_NL_16C",316.999733903134,0.0615782661782662,15.9588571428571,"6/13/22",7,3,"Pad",16,2023-02-25 09:38:37,2023-02-25 09:45:47,"Nutrient","Light","P7_NL",0.645,"0",0.653,0.0402106078144078
